BGGId,Exploration,Miniatures,Territory Building,Card Game,Educational,Puzzle,Collectible Components,Word Game,Print & Play,Electronic
4036,0,0,0,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0,0,0
4041,0,0,0,0,1,0,0,1,0,0
4042,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0
4052,0,0,0,1,0,0,1,0,0,0
4058,0,0,0,0,0,0,1,0,0,0
4060,0,0,0,0,0,0,0,0,0,0
4062,0,0,0,1,0,0,0,0,0,0
4064,0,0,0,0,0,0,0,1,0,0
4068,0,0,0,1,0,0,0,0,0,0
4069,0,0,0,0,0,0,0,0,0,0
4070,0,0,0,1,0,0,0,1,0,0
4073,0,0,0,1,0,0,0,0,0,0
4076,0,0,0,1,0,0,0,0,0,0
4077,0,0,0,0,0,0,0,0,0,0
4079,0,0,0,0,0,0,0,1,0,0
4081,0,0,0,0,0,0,0,0,0,0
4082,0,0,0,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0,0,0
4091,0,1,0,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0,1,0,0
4093,0,0,0,0,0,1,0,0,0,0
4095,0,0,0,1,0,0,0,0,0,0
4096,0,0,0,1,0,0,0,0,0,0
4097,0,0,0,1,0,0,0,0,0,0
4098,0,0,0,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0,0,0,0
4102,0,0,0,0,0,0,0,0,0,0
4105,0,0,0,1,0,0,1,0,0,0
4106,0,0,0,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0,0,0,1
4110,0,0,0,1,0,0,1,0,0,0
4112,0,0,0,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0,0,0,0
4120,0,0,0,1,0,0,0,0,0,0
4121,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,1
4123,0,0,0,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0,0,0
4126,0,0,0,0,0,0,0,0,0,0
4127,0,0,0,1,0,0,0,0,0,0
4129,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0,0,0,0
4143,0,0,0,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0,0,0,0
4147,0,0,0,0,0,0,0,0,0,0
4149,0,0,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0,0
4152,0,0,0,1,0,0,1,0,0,0
4154,0,0,0,1,0,0,1,0,0,0
4157,0,0,0,0,0,0,0,0,0,0
4162,0,0,0,1,0,0,0,0,0,0
4163,0,0,0,1,0,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0,0,0,0
4171,0,0,0,1,0,0,1,0,0,0
4172,0,0,0,0,0,0,0,0,0,0
4173,0,0,0,0,0,0,0,0,0,0
4174,0,0,0,1,0,0,0,0,0,0
4175,0,0,0,0,0,0,1,0,0,0
4176,0,1,0,0,0,0,0,0,0,0
4177,0,0,0,1,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0,0,0
4181,0,0,0,0,0,0,0,0,0,0
4185,0,0,0,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0,0,0,0
4192,0,1,0,0,0,0,0,0,0,0
4196,0,0,0,0,0,0,0,0,0,0
4199,0,0,0,0,0,0,0,0,1,0
4200,0,0,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0
4204,0,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0,0,0,0
4207,0,0,0,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,0,0,0,0
4209,0,0,0,0,0,0,0,0,0,0
4210,0,0,0,0,0,0,0,0,0,0
4211,0,0,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0,0
4213,0,0,0,1,0,0,0,0,0,0
4214,0,0,0,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0,0,0,0
4218,0,0,0,0,0,0,0,0,0,0
4219,0,0,0,1,0,0,0,0,0,0
4221,1,0,0,0,0,0,0,0,0,0
4222,0,0,0,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0,0,0,0
4229,0,0,0,1,0,0,1,0,0,0
4230,0,0,0,0,0,0,0,0,0,0
4232,0,0,0,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,0,0,0,0
4235,0,0,0,0,0,0,0,0,0,0
4236,0,0,0,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,0
4239,0,0,0,0,0,0,0,0,0,0
4240,0,0,0,0,0,0,0,0,0,0
4241,0,0,0,0,0,0,0,0,0,0
4242,0,0,0,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0,0,0,0
4247,0,0,0,0,0,0,0,0,0,0
4248,0,0,0,0,0,0,0,0,0,0
4249,0,0,0,0,0,0,0,0,0,0
4251,0,0,1,0,0,0,0,0,0,0
4252,0,0,0,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0,0,0,0
4255,0,0,0,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,0,0,0,0
4258,0,0,0,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,0,0,0,0
4260,0,0,0,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0,0,0,0
4267,0,0,0,1,0,0,0,0,0,0
4268,0,0,0,0,0,0,0,1,0,0
4270,0,0,0,0,0,0,0,0,0,0
4271,0,0,0,0,0,0,0,0,0,0
4272,0,0,0,0,0,0,0,0,0,0
4273,1,0,0,0,0,0,0,0,0,0
4275,0,0,0,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,0,0,0,0
4279,0,0,1,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0,0,0,0
4281,0,0,0,1,0,0,0,0,0,0
4282,0,0,0,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0,0,0,0
4286,0,0,0,1,0,0,1,0,0,0
4287,0,0,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,0,0,0,0
4290,0,0,0,0,0,0,0,0,0,0
4291,0,0,0,0,0,0,0,0,0,0
4292,0,1,0,0,0,0,0,0,0,0
4293,0,0,0,0,0,0,0,0,0,0
4294,0,0,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0,0,0
4297,0,0,0,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0,0,0,0
4299,0,0,0,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0,0,0,0
4303,0,0,0,0,0,0,0,0,0,0
4310,0,0,0,1,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0,0,0
4317,0,0,0,0,0,0,0,0,0,0
4318,0,0,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0,0,0,0
4324,0,0,1,0,0,0,0,0,0,0
4325,0,1,0,0,0,0,0,0,0,0
4326,0,0,0,1,0,0,0,0,0,0
4327,0,0,0,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0,0,0,0
4329,0,0,0,0,0,0,0,0,0,0
4330,0,0,0,0,0,0,0,0,0,0
4331,0,0,0,0,0,0,0,0,0,0
4332,0,0,0,0,0,0,0,0,0,0
4336,0,0,0,0,0,0,0,0,0,0
4340,0,1,0,0,0,0,0,0,0,0
4342,0,0,0,0,0,0,0,0,0,0
4343,0,0,0,0,0,0,0,0,0,0
4345,0,0,0,1,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0,0,0
4352,0,0,0,1,0,0,0,0,0,0
4353,0,0,0,0,0,0,0,0,1,0
4355,0,0,0,0,0,0,0,0,0,0
4356,0,0,0,1,0,0,0,0,0,0
4357,0,0,0,0,0,0,0,0,0,0
4358,0,0,0,0,0,0,0,0,0,0
4359,0,0,0,0,0,0,0,0,0,0
4360,0,0,0,0,0,0,0,0,0,0
4362,0,0,0,0,0,0,0,0,0,0
4363,0,0,0,0,0,0,0,0,0,0
4364,0,0,0,0,0,0,0,0,0,0
4365,0,0,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,1,0,0,0,0,0,0
4373,0,0,0,0,0,0,0,0,0,0
4374,0,0,0,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,1,0,0,0,0,0,0
4378,0,0,0,0,0,0,0,0,0,0
4379,0,0,0,0,0,0,0,0,0,0
4381,0,0,0,0,0,0,0,0,0,0
4382,0,0,0,0,0,0,0,0,0,0
4383,0,0,0,1,0,0,0,0,0,0
4384,0,0,0,1,0,0,0,0,0,0
4385,0,0,0,1,0,0,0,0,0,0
4386,0,0,0,0,0,0,0,0,0,0
4388,0,0,0,1,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,1,0,0,0,0,0,0
4394,1,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,1,0,0,0,0,0,0
4401,0,0,0,1,0,0,0,0,0,0
4402,1,0,0,1,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,1
4413,0,0,0,0,0,0,0,0,0,0
4421,0,0,0,1,0,0,0,0,0,0
4424,0,0,0,1,0,0,0,1,0,0
4425,0,0,0,1,0,0,0,0,0,0
4426,0,1,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,1,0,0,0,0,1,0
4442,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,1,0,0,0,0,0,0
4445,0,0,0,1,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,1,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0,0,0,0
4460,0,0,0,0,0,0,0,0,0,0
4470,1,0,0,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0,0,0
4475,0,0,0,0,0,0,0,0,0,0
4476,0,0,0,0,0,0,0,0,0,0
4477,0,0,0,1,0,0,0,0,0,0
4479,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,0
4486,1,0,0,0,0,0,0,0,0,0
4488,0,0,0,1,0,0,0,0,0,0
4491,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0,0,0,0
4502,0,0,0,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0,0,0,0
4505,0,0,0,1,0,0,0,0,1,0
4508,0,0,0,0,0,0,0,0,0,0
4509,0,0,0,1,0,0,0,0,0,0
4510,0,1,0,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0,0,0
4522,0,0,0,0,0,1,0,0,0,0
4529,1,0,0,0,0,0,0,0,0,0
4532,0,0,0,0,0,0,0,0,0,0
4537,0,0,0,0,0,0,0,0,0,0
4550,0,0,0,1,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,1,0,0
4554,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0,0,0,0
4558,0,0,0,1,1,0,0,0,0,0
4559,0,0,0,1,0,0,0,0,0,0
4560,0,0,0,1,0,0,0,0,0,0
4561,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0,0,0
4567,0,0,0,1,0,0,0,0,0,0
4568,0,0,0,1,0,0,0,0,0,0
4570,0,0,0,0,0,0,0,1,0,0
4574,0,0,0,0,0,0,0,1,0,0
4577,0,0,0,0,0,0,0,0,0,0
4578,0,0,0,0,0,0,0,0,0,0
4579,0,0,0,1,0,0,0,0,0,0
4580,0,0,0,1,0,0,0,0,0,0
4583,0,0,0,1,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0
4586,0,0,0,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0,0,0,0
4593,0,0,0,1,0,0,0,0,0,0
4596,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,1,0,0,1,0,0,0
4598,0,0,0,0,0,0,0,1,0,0
4604,0,0,0,1,0,0,0,0,0,0
4606,0,0,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0,0,0,0
4611,0,0,0,0,0,1,0,0,0,0
4613,0,0,0,0,0,0,0,0,0,0
4614,0,0,0,0,1,0,0,0,0,1
4616,0,0,0,0,0,0,0,0,0,0
4620,0,0,0,0,1,0,0,0,0,0
4621,0,0,0,0,0,0,0,0,0,0
4623,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,0,1,0,0,0,0,0
4642,0,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0,0,0,0
4646,0,1,0,0,0,0,0,0,1,0
4649,0,0,0,1,0,0,0,0,0,0
4650,0,0,0,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0,0,0,0
4654,0,0,0,1,1,0,0,1,0,0
4655,0,0,0,0,0,0,0,0,0,0
4657,0,0,0,1,0,0,0,0,0,0
4659,0,0,0,0,0,0,0,0,0,0
4667,0,0,0,1,0,0,1,0,0,0
4668,1,0,0,0,0,0,0,0,0,1
4671,0,0,0,1,0,0,0,0,0,0
4675,0,0,0,0,0,0,0,0,0,0
4676,0,0,0,0,0,0,0,0,0,0
4677,0,0,0,0,0,0,0,0,0,0
4680,0,0,0,0,0,0,0,0,0,0
4683,0,0,0,0,0,0,0,0,0,0
4688,0,0,0,0,0,0,0,0,0,0
4693,0,0,0,0,0,0,0,0,0,0
4694,0,0,0,0,0,0,0,0,0,0
4695,0,1,0,0,0,0,0,0,0,0
4696,0,0,0,0,0,0,0,0,0,0
4724,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,1,0,0,0,0,0,0
4736,0,0,0,1,0,0,0,0,0,0
4738,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,0,0,0,0
4741,0,1,0,0,0,0,0,0,0,0
4745,0,0,0,1,0,0,0,0,0,0
4746,1,0,0,0,0,0,0,0,0,1
4753,0,0,0,0,0,0,0,0,0,0
4764,0,0,0,0,0,0,0,0,0,0
4769,0,0,0,0,0,0,0,0,0,0
4770,0,0,0,0,0,0,1,0,0,0
4772,0,0,0,0,0,0,0,0,0,0
4778,0,1,0,0,0,0,0,0,0,0
4779,0,0,0,0,0,0,0,0,0,0
4780,0,0,0,1,0,0,0,0,0,0
4781,0,0,0,0,0,0,0,0,0,1
4784,0,0,0,0,0,0,0,0,0,0
4788,0,0,0,0,0,0,0,0,0,0
4789,0,0,0,0,0,0,0,0,0,0
4790,0,0,0,0,0,0,0,0,0,0
4792,0,0,0,0,0,0,0,0,0,0
4794,0,0,0,0,0,0,0,0,0,0
4797,0,0,0,0,0,0,0,0,0,0
4799,0,0,0,0,0,0,1,0,0,0
4802,0,0,0,0,0,0,0,0,0,0
4810,0,0,0,0,0,0,0,0,0,0
4812,0,0,0,0,0,0,0,0,0,0
4814,0,0,0,0,0,0,0,0,0,0
4815,0,0,0,0,0,0,0,0,0,0
4816,0,0,0,1,0,0,0,0,0,0
4831,0,0,0,0,0,0,0,0,0,0
4834,0,0,0,0,0,0,0,0,0,0
4839,0,0,0,0,0,0,0,0,0,0
4842,0,0,0,0,0,0,0,0,0,0
4843,0,0,0,0,0,0,0,0,0,0
4845,0,0,0,0,0,0,0,0,0,0
4848,0,0,0,0,0,0,0,0,0,0
4849,0,0,0,0,0,0,0,0,0,0
4851,0,0,0,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0,0,0,0
4853,0,0,0,1,0,0,0,0,0,0
4854,0,0,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0,0,0
4861,0,0,0,0,0,0,1,0,0,0
4862,0,0,0,0,0,0,0,0,0,0
4864,0,0,0,0,0,0,0,0,0,1
4866,0,0,0,0,0,0,0,0,0,0
4874,0,0,0,0,0,0,0,0,0,0
4875,0,0,0,0,0,0,0,0,0,0
4877,0,0,0,0,0,0,0,0,0,0
4878,0,0,0,0,0,0,0,0,0,0
4881,0,0,0,0,0,0,0,0,0,0
4884,0,0,0,0,0,0,0,0,0,0
4885,0,0,0,0,0,0,0,0,0,0
4888,0,0,0,0,0,0,0,0,0,0
4889,0,0,0,0,0,0,0,0,0,0
4892,0,0,0,0,0,0,0,0,0,1
4893,0,0,0,0,0,0,0,0,0,0
4894,0,0,0,0,0,1,0,0,0,0
4897,0,0,0,0,0,0,0,0,0,0
4902,0,0,0,0,0,1,0,0,0,0
4903,0,0,0,0,0,0,0,0,0,0
4904,0,0,0,0,0,0,0,0,0,0
4907,0,0,0,0,0,0,0,0,0,0
4909,0,0,0,0,0,0,0,0,0,0
4910,0,0,0,0,0,0,0,1,0,0
4912,0,0,0,0,0,0,0,0,0,0
4914,0,0,0,0,0,0,0,0,0,0
4915,0,0,0,0,0,0,0,0,0,0
4916,0,0,0,0,0,0,0,0,0,0
4917,0,0,0,0,0,0,0,0,0,0
4918,0,0,0,0,0,0,0,0,0,0
4919,0,0,0,0,0,0,0,0,0,0
4920,0,0,0,0,0,0,0,0,0,0
4921,0,0,0,0,0,0,0,0,0,0
4922,0,0,0,0,0,0,0,0,0,0
4925,0,0,0,0,0,0,0,0,0,0
4928,0,0,0,0,0,0,0,0,0,0
4933,0,0,0,0,0,0,0,0,0,0
4934,0,0,0,0,0,0,0,0,0,0
4935,0,0,0,0,0,0,0,0,0,0
4948,0,0,0,0,0,0,0,1,0,1
4951,0,0,0,1,0,0,0,0,0,0
4952,0,0,0,0,0,0,0,0,0,0
4953,0,0,0,0,0,0,0,0,0,0
4957,0,0,0,0,0,0,0,0,0,0
4958,0,0,0,0,0,0,0,0,0,0
4959,0,0,0,0,0,0,0,0,0,0
4960,0,0,0,0,0,0,0,0,0,0
4961,1,0,1,0,0,1,0,0,0,0
4962,0,0,0,0,0,0,0,0,0,0
4964,0,0,0,0,0,0,0,0,0,0
4967,0,0,0,0,0,0,0,0,0,0
4968,0,0,0,0,0,0,0,0,0,0
4969,0,0,0,0,0,0,0,0,0,1
4970,0,0,0,0,0,0,0,0,0,0
4971,0,0,0,0,0,0,0,0,0,0
4972,1,0,0,0,0,0,0,0,0,0
4974,0,0,0,0,0,0,0,0,0,0
4975,0,0,0,0,0,0,0,1,0,0
4976,0,0,0,0,0,0,0,0,0,0
4977,0,1,0,0,0,0,0,0,0,0
4978,0,1,0,0,0,0,0,0,0,0
4979,0,1,0,0,0,0,0,0,0,0
4980,0,0,0,0,0,0,0,0,0,0
4983,0,0,0,0,0,0,0,0,0,0
4984,0,1,0,0,0,0,0,0,0,0
4985,0,1,0,0,0,0,0,0,0,0
4991,0,0,0,1,0,0,0,1,0,0
4997,0,0,0,1,0,0,0,0,0,0
4999,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,1,0,0
5001,0,0,0,0,0,0,0,1,0,0
5002,0,0,0,0,0,0,0,0,0,0
5011,0,0,0,0,0,0,0,0,0,0
5012,0,0,0,0,0,0,0,0,0,0
5014,0,0,0,1,0,0,0,0,0,0
5015,0,0,0,0,0,0,0,0,0,0
5018,0,0,0,0,0,0,0,0,0,0
5019,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0,0,0
5023,0,0,0,0,0,0,0,0,0,0
5026,0,0,0,0,0,0,0,0,0,0
5028,0,0,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0,0,0
5030,0,0,0,0,0,0,0,0,0,0
5031,0,0,0,0,0,0,0,0,0,0
5034,0,0,0,0,0,0,0,0,0,0
5035,0,0,0,0,0,0,0,0,0,0
5038,0,0,0,0,0,0,0,0,0,0
5039,0,0,0,0,0,0,0,0,0,0
5040,0,0,0,0,0,0,0,0,0,0
5041,0,0,0,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0,0,0
5043,0,0,0,0,0,0,0,0,0,0
5045,0,0,0,0,0,0,0,0,0,0
5048,0,0,0,0,0,0,0,0,0,0
5050,0,0,0,0,0,0,0,0,0,0
5051,0,0,0,0,0,0,0,0,0,0
5052,0,0,0,0,0,0,0,0,0,0
5054,0,0,0,0,0,0,0,0,0,0
5055,0,0,0,0,0,0,0,0,0,0
5057,0,0,0,0,0,0,0,0,0,0
5058,0,0,0,0,0,0,0,0,0,0
5059,0,0,0,0,0,0,0,0,0,0
5060,0,0,0,0,0,0,0,0,0,0
5065,0,0,0,0,0,0,0,0,0,0
5067,0,0,0,1,0,0,0,0,0,0
5071,0,0,0,0,0,0,0,0,0,0
5072,0,0,0,0,0,0,0,0,0,0
5077,0,0,0,0,0,0,0,0,0,0
5082,0,0,0,0,0,0,0,0,0,0
5084,0,0,0,0,0,0,0,0,0,0
5086,0,0,0,0,0,0,0,0,0,1
5089,0,0,0,0,0,0,0,0,0,0
5096,0,0,0,0,0,0,0,0,0,0
5107,0,0,0,0,0,0,0,1,0,0
5108,0,0,0,0,0,0,0,0,0,0
5116,0,0,0,0,0,0,0,0,0,0
5118,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0,0,0
5121,0,0,0,0,0,0,0,0,0,0
5122,0,0,0,0,0,0,0,0,0,0
5129,0,0,0,0,0,0,0,0,0,0
5130,1,0,0,0,0,0,0,0,0,0
5134,0,0,0,0,0,0,0,0,0,0
5135,0,0,0,0,0,0,0,0,0,0
5136,0,0,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0,0,0
5142,0,0,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0,0,0
5146,0,0,0,1,0,0,0,0,0,0
5155,0,0,0,0,0,0,0,0,0,0
5156,0,0,0,1,0,0,0,0,0,0
5157,0,0,0,0,0,0,0,0,0,0
5162,0,0,0,0,0,0,0,0,0,0
5165,0,0,0,1,0,0,0,0,0,0
5166,0,0,0,1,0,0,0,0,0,0
5167,0,0,0,0,0,0,0,0,0,0
5171,0,0,0,0,0,0,0,0,0,0
5172,0,0,0,0,0,0,0,0,0,0
5173,0,0,0,0,0,0,0,0,0,0
5174,0,0,0,0,0,0,0,1,0,0
5177,1,0,0,0,0,0,0,0,0,0
5178,0,0,0,0,0,0,0,0,0,0
5181,0,0,0,0,0,0,0,0,0,0
5182,0,0,0,0,0,0,0,0,0,0
5183,0,0,0,0,0,0,0,0,0,0
5185,0,0,0,0,0,0,0,0,0,0
5186,0,0,0,0,0,0,0,0,0,0
5193,0,0,0,0,0,0,0,0,0,0
5194,0,0,0,0,0,0,0,0,0,0
5195,0,0,0,0,0,0,0,0,0,0
5197,0,0,0,0,0,0,0,0,0,0
5198,0,0,0,0,0,0,0,0,0,0
5199,0,0,0,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0,0,0,0
5201,0,0,0,0,0,0,0,0,0,0
5203,0,0,0,0,0,0,0,0,0,0
5204,0,0,0,0,0,0,0,0,0,0
5205,0,0,0,0,0,0,0,0,0,0
5206,0,0,0,0,0,0,0,0,0,0
5208,0,0,0,0,0,0,0,0,0,0
5209,0,0,0,1,0,0,0,1,0,0
5210,0,0,0,0,0,0,0,0,0,0
5211,0,0,0,1,0,0,0,0,0,0
5215,0,0,0,1,1,0,0,0,0,0
5216,0,0,0,0,0,0,0,0,0,0
5217,0,0,0,1,1,0,0,0,0,0
5220,1,0,0,0,0,0,0,0,0,0
5221,0,0,0,0,0,0,0,0,0,0
5222,0,0,0,0,0,0,0,0,0,0
5223,0,0,0,0,0,0,0,0,0,0
5224,0,0,0,0,0,0,0,0,0,0
5226,0,0,0,0,0,0,0,0,0,0
5228,0,0,0,0,0,0,0,0,0,0
5231,0,0,0,0,0,0,0,0,0,0
5232,0,0,0,0,0,0,0,0,0,0
5233,0,0,0,0,0,0,0,0,0,0
5234,0,0,0,0,0,0,0,0,0,0
5235,0,0,0,0,0,0,0,0,0,0
5239,0,0,0,0,0,0,0,0,0,0
5241,0,0,0,0,0,0,0,0,0,0
5242,0,0,0,0,0,0,0,0,0,0
5243,0,0,0,0,0,0,0,1,0,0
5244,0,0,0,0,0,0,0,0,0,0
5248,0,0,0,1,0,0,0,0,0,0
5251,0,0,0,0,0,0,0,0,0,0
5253,0,0,0,0,0,0,0,0,0,0
5254,0,0,1,0,0,0,0,0,0,0
5255,0,1,0,0,0,0,0,0,0,0
5258,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0
5260,0,0,0,1,0,0,1,0,0,0
5264,0,0,0,0,0,0,0,0,0,0
5265,0,0,0,0,0,0,0,0,0,0
5266,0,0,0,0,0,0,0,0,0,0
5271,0,0,0,0,0,0,0,0,0,0
5272,0,0,0,0,0,0,0,1,0,0
5274,0,0,0,0,0,0,0,0,0,0
5275,0,0,0,0,0,0,0,0,0,0
5276,0,0,0,0,0,0,0,0,0,0
5277,0,0,0,0,0,0,0,0,0,0
5278,0,0,0,0,0,0,0,0,0,0
5279,0,0,0,0,0,0,0,0,0,0
5281,0,0,0,0,0,0,0,0,0,0
5282,0,0,0,0,0,0,0,0,0,0
5284,0,0,0,0,0,0,0,0,0,0
5285,0,0,0,0,0,0,0,0,0,0
5294,0,0,0,0,0,0,0,0,0,0
5295,0,0,0,0,0,0,0,0,0,0
5296,0,0,0,0,0,0,0,0,0,0
5297,0,0,0,0,0,0,0,0,0,0
5298,0,0,0,1,0,0,0,0,0,0
5302,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,1,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,1,0,0,0,0,0,0
